business_id,name,address,state,city,postal_code,categories,longitude,latitude,stars,is_open,N_reviews
KAduZ0DxquGJw6C9BIH23w,Peck Miller's,6119 Ridge Ave,PA,Philadelphia,19128,"Bars, Dive Bars, Nightlife",-75.2156462,40.0341396,3.5,1,23
kAmXP3e66dxu21-5_9sBsw,Ugly Moose,443 Shurs Ln,PA,Philadelphia,19128,"Bars, Restaurants, Nightlife, American (New), American (Traditional)",-75.2117477909,40.0257481663,4,0,136
kBy0ecvnHpFYYicw5Kms7A,Port Richmond Pour House,2253 E Clearfield St,PA,Philadelphia,19134,"Dive Bars, Nightlife, Bars",-75.1100302,39.9889148,4.5,0,7
kC6C9mqUq_hMUYZZ-5kKWA,CJ & Eck's,384 Shurs Ln,PA,Philadelphia,19128,"Restaurants, American (Traditional), Sports Bars, Nightlife, Bars",-75.212968,40.025409,4,1,52
kdOoAdjtatHb6dg2RqNdkg,Rain Lounge,120 Chestnut St,PA,Philadelphia,19106,"Bars, Nightlife, Lounges",-75.14345,39.948289,1.5,0,6
KDplhtRYnHOCnuIjIGR8fA,The Goat's Beard,4201 Main St,PA,Philadelphia,19127,"Nightlife, Comfort Food, American (New), Event Planning & Services, Beer Bar, Venues & Event Spaces, Restaurants, Bars, Cocktail Bars",-75.2201271057,40.0238229063,4,1,495
KDRKXax6rpTCdHf43nqQcw,The Penthouse Club,3001 Castor Ave,PA,Philadelphia,19134,"Pubs, Lounges, Nightlife, Steakhouses, Adult Entertainment, Restaurants, Strip Clubs, Bars",-75.08589,39.9854586,3,1,40
kfGz2E7Y5FLXJyiKbQYfZg,The Irish Times,629 S 2nd St,PA,Philadelphia,19147,"Nightlife, Bars, Beer, Wine & Spirits, Pubs, Irish, Food, Restaurants",-75.1456109,39.9403745,3.5,0,46
kfpwO_cdVQdTh2_oMDZ51Q,American Sardine Bar,1800 Federal St,PA,Philadelphia,19146,"Restaurants, Bars, Nightlife, American (New)",-75.17375,39.936536,4,1,378
KHQXmUFiAD0FHvrMSakJBA,Fare,2028 Fairmount Ave,PA,Philadelphia,19130,"Nightlife, Vegetarian, Wine Bars, American (New), Restaurants, Bars, Seafood, Vegan",-75.171243,39.967061,3.5,1,471
KHxnvzKcekc-dC_52q1j6g,Denim Lounge,1712 Walnut St,PA,Philadelphia,19103,"Bars, Nightlife, Lounges, Restaurants",-75.1698503,39.9497186,2,0,21
Ki2BtVpfsuY07u7j-qtXbQ,Sticks & Stones,1909 E Passyunk Ave,PA,Philadelphia,19148,"American (New), Restaurants, Nightlife, Bars",-75.167504,39.926358,3,0,29
KiUa4mgYeMGXT6dwiDp04A,Frida Cantina,1000 Wolf St,PA,Philadelphia,19148,"Bars, Nightlife, Mexican, Restaurants",-75.1635559,39.9208815,4.5,1,79
kJQJ3eV46tJR8sS_KdDKBw,Charlie's Pub,114 N 3rd St,PA,Philadelphia,19195,"Delis, Restaurants, American (Traditional), Pubs, Nightlife, Lounges, Bars",-75.1452454,39.9526349,4,0,41
kmAk-B3e0YJ8LGEgV4Q3bA,Thomas Restaurant & Bar,4201 Main St,PA,Philadelphia,19127,"Pubs, Bars, Restaurants, Nightlife, American (New)",-75.2201312,40.0238267,4,0,5
KnXWxp0DO4043CyWAnAx9g,Paddy Whacks Irish Sports Pub - Welsh Road,9241-43 Roosevelt Blvd,PA,Philadelphia,19114,"Pubs, Nightlife, Sports Bars, Event Planning & Services, Venues & Event Spaces, Irish Pub, American (Traditional), Bars, Restaurants",-75.0316823839,40.0745680732,3,1,48
kO4Tet9qGAzCfOkZ3m6BVA,Roosevelts,2220 Walnut St Ph 4,PA,Philadelphia,19103,"Nightlife, Bars",-75.178368,39.950899,3.5,0,5
kOmhn5Eo6AWzMVL6ALRq2Q,Amazing Crab House,604 S 2nd St,PA,Philadelphia,19147,"Restaurants, Bars, Sports Bars, Nightlife, Southern, Seafood",-75.1458433,39.941011,4.5,1,54
KoMlidUMfCLz42ETmlF56A,Amalia's Cafe & Hookah Lounge,1431 W Passyunk Ave,PA,Philadelphia,19145,"Middle Eastern, Hookah Bars, Restaurants, Juice Bars & Smoothies, Bars, Halal, Nightlife, Diners, Food, Mediterranean, Sandwiches, Falafel, Vegan",-75.1707379,39.9254509,4.5,0,118
kOVYDwD9LbgBKwBkztDcag,Messina Club,1533 S 10th St,PA,Philadelphia,19147,"Active Life, Sports Clubs, Social Clubs, Restaurants, Italian, Nightlife, American (Traditional), Cocktail Bars, Arts & Entertainment, Bars",-75.1614432,39.9297638,4.5,1,14
KPPyh-vQI3IbbQJUcegBjg,Dark Horse Pub,421 S 2nd St,PA,Philadelphia,19147,"Pubs, Restaurants, Bars, American (Traditional), Nightlife",-75.1450063,39.9422776,3.5,0,102
kqbZ8euPJFYrIbeMJXPkzg,The Bar by Bluebird Distilling at the Bourse,111 S Independence Mall E,PA,Philadelphia,19106,"Cocktail Bars, Bars, Nightlife",-75.1480623,39.9497563,4,1,14
KQgCflC8eqJU5kvJkByXzw,Yamitsuki Ramen,1028 Arch St,PA,Philadelphia,19107,"Japanese, Bubble Tea, Shaved Ice, Food, Izakaya, Sushi Bars, Ramen, Restaurants, Bars, Cocktail Bars, Beer, Wine & Spirits, Nightlife",-75.1574552,39.9535423,3.5,1,496
kQsIMjPfcleugX1rESDdOQ,The Piano Bar,1939 Arch St,PA,Philadelphia,19103,"Music Venues, Arts & Entertainment, Bars, Nightlife",-75.1726199,39.9556973,4,0,8
KqvaJX11rb4Hp70D8Dw4oQ,Admirals Club PHL Terminal F,8000 Essington Ave,PA,Philadelphia,19153,"Bars, Nightlife, Airport Lounges",-75.23737,39.880694,4,1,10
kr6FpW5rMNp_OX8Ha4j0Fw,Amasi Restaurant and Hookah,1731 Cecil B Moore Ave,PA,Philadelphia,19121,"Food, Mediterranean, Bars, Nightlife, Middle Eastern, Restaurants, Bakeries, Arabic, Hookah Bars",-75.163833,39.979628,3.5,1,27
krC4geEoBG3Y1SOK8i_nug,The Crazy Leprechaun Bar & Grill,3589 Richmond St,PA,Philadelphia,19134,"Nightlife, American (Traditional), Restaurants, Sports Bars, Bars, Irish Pub",-75.092066549,39.9876447657,3.5,1,22
KscVqYYG7ziAroZhfNb0Ng,South,600 N Broad St,PA,Philadelphia,19130,"Arts & Entertainment, Restaurants, Bars, Nightlife, Southern, Jazz & Blues",-75.161227,39.964395,4,1,515
ksSxGHhWozfLMz0temWOig,The Blarney South,328 South St,PA,Philadelphia,19147,"Irish, Restaurants, Bars, American (New), Pubs, Nightlife",-75.1485306,39.9413837,3.5,0,25
KTgZXj6xh8aN_tLfI-YZ1Q,Bar Poulet,2005 Walnut St,PA,Philadelphia,19103,"Cocktail Bars, Restaurants, Nightlife, Bars, Beer Bar, Wine Bars, French",-75.1739867,39.9508012,4.5,1,51
ktM6aYuzqWd-kA8SIWswiQ,Winnie's Manayunk,4266 Main St,PA,Philadelphia,19127,"Bakeries, Bars, Beer Bar, American (Traditional), Event Planning & Services, Food, American (New), Cocktail Bars, Nightlife, Caterers, Restaurants, Tapas/Small Plates, Breakfast & Brunch",-75.2222673,40.024735,3.5,1,615
KUYLBfW9vRNmhBn5mmRSQg,Adobe Cafe,800 Fitzwater St,PA,Philadelphia,19147,"Restaurants, Wraps, Nightlife, Tex-Mex, Bars, Sandwiches, Breakfast & Brunch, Mexican",-75.1559723333,39.9406141993,4,1,16
kVTHnhgYUw-Pmr7wgDB4_g,Distrito,3945 Chestnut St,PA,Philadelphia,19104,"Mexican, Restaurants, Nightlife, Cocktail Bars, Bars",-75.2020031,39.9558813,3.5,1,1127
kxKai8GE5oDMPevV7oxvbA,Tequilas Restaurant,1602 Locust St,PA,Philadelphia,19103,"Restaurants, Bars, Nightlife, Mexican",-75.1680322,39.9485127,4,1,766
kzy0Kf7z1ucbL2sVbfAFsg,Ruth's Chris Steak House,1800 Market St,PA,Philadelphia,19103,"Wine Bars, Seafood, Restaurants, Steakhouses, Bars, American (Traditional), Nightlife",-75.1702986,39.9529565,3.5,1,192
L_Rwy6oSAnMUY3NCDspxmA,The Good King Tavern,614 S 7th St,PA,Philadelphia,19147,"Nightlife, Wine Bars, Breakfast & Brunch, Bars, Restaurants, Cocktail Bars, Brasseries, French",-75.154207,39.941969,4,1,359
L-43PIGGgYV6BoK-GaW4Vw,Sonnys Cocktail Joint,1508 South St,PA,Philadelphia,19146,"Bars, Sandwiches, Restaurants, Nightlife, Cocktail Bars",-75.1676599,39.9437655,4.5,1,18
L0c6-mnkcV9fXLk0--dkWQ,Fox and Hound,1501 Spruce St,PA,Philadelphia,19102,"American (Traditional), Bars, Sports Bars, Restaurants, Nightlife, Buffets, Burgers",-75.166551911,39.94731,2.5,0,434
L0cREFNSrDZbozJYWwn5_A,SOMO SoPhi,3101 S 13th St,PA,Philadelphia,19148,"American (Traditional), Nightlife, Bars, Restaurants, American (New)",-75.1701,39.9111895,3,0,56
L0zMk5SXnqR0JLEe0XY20g,Sassafras Bar,48 S 2nd St,PA,Philadelphia,19106,"Nightlife, Sandwiches, American (New), Restaurants, Bars, Local Flavor",-75.144063,39.948832,4.5,1,363
L4kfcADLCU4T33i7Z0CkuA,Bistro Romano,120 Lombard St,PA,Philadelphia,19147,"Restaurants, Bars, Wine Bars, Mediterranean, Italian, Nightlife",-75.1446834884,39.9419372505,4,1,568
L6dgg_oodKJvNQTNdqIZ6Q,The Grape Room,105 Grape St,PA,Philadelphia,19127,"Bars, Music Venues, Nightlife, Arts & Entertainment",-75.2230992,40.0256961,4,1,43
l9U0fpXrdJ2WDgKI4MGuOw,Bar,1309 Sansom St,PA,Philadelphia,19107,"Bars, Beer Bar, Pool Halls, Hot Dogs, Restaurants, Pubs, Sports Bars, Nightlife, Dive Bars",-75.1623589,39.9500315,3,0,100
lAni_2IBdJOUMGXYXSmU2g,Applebee's Grill + Bar,215 S 15th St,PA,Philadelphia,19102,"American (New), Salad, Restaurants, Bars, American (Traditional), Nightlife, Chicken Wings, Burgers, Sports Bars, Steakhouses",-75.165919,39.94883,2,0,94
lAs8Of4nxvJ30uCz_hPtVw,The Dolphin Tavern,1539 S Broad St,PA,Philadelphia,19147,"Dance Clubs, Bars, Adult Entertainment, Nightlife",-75.168127,39.930595,3,1,67
LaTe2iIyih62D1kCQ0hflA,La Chinesca,1036 Spring Garden St,PA,Philadelphia,19123,"Nightlife, Bars, Chinese, New Mexican Cuisine, Restaurants",-75.1560202986,39.9614139091,4,1,51
lCUX6CoPdxN2gtRBeJ9R0A,Rosewood Bar,1417 W Shunk St,PA,Philadelphia,19145,"Nightlife, Bars",-75.1718094,39.9184022,3.5,1,7
ldr7iDtxFXX-q7tJuXqlGQ,Revolution House,200 Market St,PA,Philadelphia,19106,"Pizza, Beer, Wine & Spirits, Food, Nightlife, American (New), Italian, Restaurants, Breakfast & Brunch, Bars, American (Traditional)",-75.1439349,39.9497082,3.5,1,568
lFYqN66bnwx8MiaIAtesoA,Perch Pub,1345 Locust St,PA,Philadelphia,19107,"Bars, Pubs, Nightlife, Restaurants, Gastropubs, Breakfast & Brunch",-75.1639634,39.9482894,3.5,0,302
LH5biiHY0zfWWQtcrIjLTw,Em's Place,2632 E Lehigh Ave,PA,Philadelphia,19125,"Nightlife, Bars",-75.1149835,39.978353,5,1,12
lHu1ObJBD8IWLJGUpk87QQ,Vino Volo,"Philadelphia International Airport, Terminal D/E",PA,Philadelphia,19153,"Wineries, Food, Restaurants, Bars, Nightlife, Arts & Entertainment, Wine Bars, American (New)",-75.2394390106,39.8780119385,3.5,1,109
LI1Bnfn0jPjkDBqv-dfnRQ,Pulse Night Club,1526 Sansom St,PA,Philadelphia,19102,"Dance Clubs, Lounges, Nightlife, Bars",-75.1668635,39.9502275,2,1,60
li4Yw2cG968EiymHMCdoXg,Redz Bar and Grill,8208 Roosevelt Blvd,PA,Philadelphia,19152,"Restaurants, American (Traditional), Nightlife, Bars",-75.0447888735,40.0608590409,3,1,28
LiENf54-IvO7aSSI_-j_Qg,Bierstube German Tavern,206 Market St,PA,Philadelphia,19106,"German, Nightlife, Restaurants, American (New), Bars",-75.144053993,39.9498892802,3.5,0,182
LJ4gWbiKjZLQ1RZhOzi1IA,Union Taco,4161 Main St,PA,Philadelphia,19127,"Tacos, Desserts, Nightlife, Food, Mexican, Salad, Restaurants, Bars",-75.2197385,40.023539,2.5,0,8
LJQzAt-l3G8l12WPwrwZPw,Ocho Rios Parrilla,1710 E Passyunk Ave,PA,Philadelphia,19148,"Cocktail Bars, Vegetarian, Caribbean, Seafood, Nightlife, Bars, Restaurants",-75.1653571,39.928481,4,1,6
LkasU7-347mpSm3erAQHyA,Walnut Street Cafe,2929 Walnut St,PA,Philadelphia,19104,"Wine Bars, American (Traditional), Nightlife, Restaurants, Bars, Cafes, American (New)",-75.183563153,39.9522079227,3.5,1,260
LkTqiNDMvuWrTLOuoikHyQ,Saint Lazarus,102 W Girard Ave,PA,Philadelphia,19123,"Nightlife, Restaurants, Bars, American (New), Burgers",-75.1364723,39.9687029,4,1,64
lmpjnr3sCLD84lfThoiQ3w,Six Feet Under Gastropub,727 Walnut St,PA,Philadelphia,19106,"Breakfast & Brunch, Nightlife, Restaurants, Bars, American (Traditional), Gastropubs, Cocktail Bars",-75.1536804065,39.9481865634,4,0,99
lPOS2nfG4TuOFQmBEOiNwQ,Blue Duck On Broad,220 S Broad St,PA,Philadelphia,19102,"American (New), Cocktail Bars, Restaurants, Nightlife, Bars, Sandwiches",-75.164699927,39.9485985832,3,0,75
LsABs39yNN46P_qVqYloVg,DejaVu Bar,5929 N 5th St,PA,Philadelphia,19120,"Bars, Korean, Nightlife, Karaoke, Restaurants",-75.1290898,40.0418036,3.5,0,7
lSZEa0IsVPWCT6Ym9NF6jw,Billy Murphy's Irish Saloon,3333 Conrad St,PA,Philadelphia,19129,"Irish Pub, Restaurants, Burgers, Nightlife, Dive Bars, American (New), Irish, Bars",-75.1877212755,40.010788133,4.5,1,160
ltaDKBb6_PMAOAXthRFKLA,Alma Mater,7165 Germantown Ave,PA,Philadelphia,19119,"Restaurants, American (Traditional), American (New), Sports Bars, Nightlife, Beer Gardens, Bars",-75.190676,40.060177,2,0,31
lU83FgsPHd3XL6J3cPKN9w,General Grants Saloon,2459 Grant Ave,PA,Philadelphia,19114,"Bars, Restaurants, Nightlife, Pubs, American (Traditional)",-75.0242694,40.0784956,3.5,0,15
LUL2M-R107_ovqrLqg7d6w,Coos Sports Bar,822 N Broad St,PA,Philadelphia,19130,"American (New), Bars, Nightlife, Sports Bars, Restaurants",-75.1604323,39.9687861,3.5,0,8
LUrHWJLYXObeFPLKsoN05g,Leda & The Swan,1224 Chestnut St,PA,Philadelphia,19107,"Event Planning & Services, Arts & Entertainment, Lounges, Venues & Event Spaces, Music Venues, Cocktail Bars, Nightlife, Bars",-75.1614923403,39.950367,4,1,33
LwX2vbzttWYAdoBoVtfvRg,City Tap House,"3925 Walnut St, Fl 2, Radian Balcony",PA,Philadelphia,19104,"Pubs, Gastropubs, Venues & Event Spaces, Bars, Nightlife, Event Planning & Services, American (New), Restaurants",-75.2013524735,39.9543092612,3.5,0,780
lYjXUWtW7Bv7R_7lmRLp_A,La Terrasse,3432 Sansom St,PA,Philadelphia,19104,"Nightlife, Bars, French, Restaurants",-75.1932774,39.9535726,2.5,0,37
lzC5GKuP0haiIz7gOtvDFQ,Buffalo Wild Wings,9701 Roosevelt Rd,PA,Philadelphia,19114,"Bars, Beer, Wine & Spirits, American (Traditional), Chicken Wings, Restaurants, Nightlife, Food, Sports Bars",-75.025806427,40.082758811,2.5,1,162
LzqUA4TiUOPVKMoa_y5k0A,Dulce Lounge,812 N Broad St,PA,Philadelphia,19130,"American (New), Nightlife, Bars, Hookah Bars, Restaurants",-75.160592,39.968479,3,0,6
LzVvcVm48zYIcQnwLKt1oA,Catahoula,775 S Front St,PA,Philadelphia,19147,"Bars, Restaurants, Cajun/Creole, American (Traditional), Breakfast & Brunch, Barbeque, Nightlife",-75.144601,39.9378923,4,0,345
m_5jK3w7t4CS2ReIZI_grQ,Fat Tuesday,431 S St,PA,Philadelphia,19147,"Ice Cream & Frozen Yogurt, Restaurants, American (Traditional), Coffee & Tea, Cocktail Bars, Bars, Nightlife, Food, Juice Bars & Smoothies, American (New)",-75.150251,39.941876,2.5,1,199
m-5N-fwCIGK5NWMclTqOUw,Cibo Ristorante Italiano,1227 Walnut St,PA,Philadelphia,19107,"Jazz & Blues, Restaurants, Arts & Entertainment, Piano Bars, Italian, Bars, Nightlife",-75.1617775,39.9492784,3.5,0,102
M1q0l_VuI6MqRYLWGVhCCw,The Belgian Café,601 N 21st St,PA,Philadelphia,19130,"Breakfast & Brunch, Bars, Pubs, Restaurants, Nightlife, Belgian",-75.1725313,39.9653226,3.5,0,503
m4lkv5ksqtdXvlIVIftH_A,Pearl,1904 Chestnut St,PA,Philadelphia,19103,"Asian Fusion, Nightlife, Restaurants, Dance Clubs, Lounges, Bars",-75.1722608,39.9517967,2.5,0,32
m5ne44a3Vu7-zILKGxc4SQ,Mad River Manayunk,4100 Main St,PA,Philadelphia,19127,"Restaurants, Bars, American (Traditional), Sports Bars, Nightlife",-75.218689,40.0222502,2,0,104
M6qDX8HZS7gOJ_pBOAih1g,Royal Boucherie,52 S 2nd St,PA,Philadelphia,19106,"Live/Raw Food, Restaurants, Brasseries, American (Traditional), Bars, Nightlife",-75.1440827,39.9487583,4,1,235
mBgaPljP3OYkl_vGKTyFNw,LaScala's Birra,1700 E Passyunk Ave,PA,Philadelphia,19148,"Bars, Nightlife, Restaurants, Pizza, Beer Bar, Italian",-75.1650932751,39.9286739096,4,1,405
mBgfK8HLthPOMPkEbYLW-A,The Bottle Shop,1616 East Passyunk Ave,PA,Philadelphia,19148,"Bars, Food, Beer, Wine & Spirits, Nightlife",-75.1639770504,39.9295023074,4,1,104
MCSyG3ndsNFJN-F9MQWM0A,The Foodery Chestnut Hill,7829 Germantown Ave,PA,Philadelphia,19118,"Nightlife, Restaurants, Sandwiches, Beer Bar, Bars, Food, Beer, Wine & Spirits",-75.1994167295,40.0694910114,4,1,33
mDYwdadADWY4Ln5SZF10cg,Little Bar,736-8 S 8th St,PA,Philadelphia,19147,"Restaurants, Nightlife, Barbeque, Pubs, Bars",-75.1561091,39.9404603,3,0,22
mf0OyZ6DX2iKUFIV9TqFRQ,Moriarty's Restaurant and Irish Pub,1116 Walnut St,PA,Philadelphia,19107,"Bars, Burgers, Chicken Wings, Restaurants, Pubs, Nightlife, American (Traditional), Irish",-75.1598508,39.9485658,3.5,1,645
mfBbcBaOo7KZsJ5JZBSeZg,Hops Brewerytown,1363 N 31st St,PA,Philadelphia,19121,"Restaurants, Gastropubs, Nightlife, American (Traditional), Bars, Lounges",-75.1855542,39.9775302,3,0,88
MfKScMsPZfE66VQ1CsbS0A,Chili's,2320 W Oregon Ave,PA,Philadelphia,19145,"Nightlife, Tex-Mex, Bars, Restaurants, American (Traditional)",-75.1874603,39.9184477,2.5,1,104
Mfyqn9bYNL7jVsXjXH_ymg,Tavern On the Hill,8636 Germantown Ave,PA,Philadelphia,19118,"Restaurants, Nightlife, American (New), American (Traditional), Bars, Pubs, Lounges",-75.2088314,40.077194,4,1,147
MGaeVgdIhDUFHSrDpv8hIw,Wine Dive,1506 South St,PA,Philadelphia,19146,"Beer, Wine & Spirits, Nightlife, Food, Wine Bars, Bars",-75.1675457507,39.9437287261,4,1,30
mGHUAU3p8r5jUTv22eng6Q,The Roxxy,939 N Delaware Ave,PA,Philadelphia,19123,"Nightlife, Lounges, Dance Clubs, Bars",-75.1351326,39.9631381,1.5,1,48
mhm7pNRVZhSr3RBo9Y2NSQ,Kick Axe Throwing,232 Market St,PA,Philadelphia,19106,"Nightlife, Bars, Restaurants, American (Traditional), Recreation Centers, Axe Throwing, Active Life",-75.1450579,39.9499062,4.5,1,101
mHSeE65p4ruSdy0Suf0oCA,Graffiti Bar,124 S 13th St,PA,Philadelphia,19107,"Bars, Lounges, Nightlife",-75.1623991,39.9495667,4,1,354
Mj0eEQNzeL3kSPwSH8yRVA,Buccann,7254 Castor Ave,PA,Philadelphia,19149,"Restaurants, Latin American, Bars, Nightlife, Caribbean, Lounges",-75.0666122,40.0510947,3.5,1,33
Mk2184ZyG1PcS1rMFxvrUA,Tap Room On 19th,2400 S 19th St,PA,Philadelphia,19145,"Pubs, Comfort Food, Restaurants, Gastropubs, Nightlife, Bars, American (New)",-75.178679,39.921596,4,0,16
mKADf8AICtHs3bnBZbdxMQ,McNally's On Rhawn,427 Rhawn St,PA,Philadelphia,19111,"Nightlife, Sports Bars, Bars, Pubs",-75.0840422,40.0770817,3,1,20
mKTQek1QqB7xQcPBMzfG6g,Beirut Cafe&Hookah,"301 South St, Fl 2",PA,Philadelphia,19147,"Middle Eastern, Cafes, Lebanese, Hookah Bars, Restaurants, Bars, Lounges, Nightlife",-75.1476509,39.9415863,4.5,0,8
mLDc_u44EiqJCSR3L4nQZw,Attic Brewing Company,137 Berkley St,PA,Philadelphia,19144,"Food, Nightlife, Brewpubs, Bars, Beer Bar, Breweries",-75.1616977,40.0229869,4.5,1,27
mlS4Q5pZXcY7NgdvfdBuBA,Masters Bar & Restaurant,1535 N Carlisle St,PA,Philadelphia,19121,"Burgers, Nightlife, Bars, American (Traditional), Restaurants, Pubs",-75.1590949,39.977071,3.5,0,32
MlusAk1IRU1M9E31CjjmPQ,Yunkers Pub,4421 Main St,PA,Philadelphia,19127,"Bars, Nightlife, Pubs",-75.225467,40.026415,3.5,0,17
MmDwOS74IeHja_v4jzfAgQ,Assembly,1840 Benjamin Franklin Pkwy,PA,Philadelphia,19103,"Nightlife, Lounges, Bars",-75.1697412,39.9568477,3.5,1,196
MMmAjGRH4KRXrGbKO9cseA,Sakeya Japanese Restaurant,1420 Locust St,PA,Philadelphia,19102,"Venues & Event Spaces, Bars, Restaurants, Nightlife, Japanese, Event Planning & Services, Lounges",-75.165882,39.947954,3,0,27
mNXfzN6L3GPJdUJXbSsmfw,Pietro's Coal Oven Pizzeria,121 South St,PA,Philadelphia,19147,"Cocktail Bars, Restaurants, Salad, Bars, Nightlife, Italian, Pizza",-75.144858,39.941209,4,1,225
MpdPPW1M0aizCCEwy4S3OA,U.S. Airways Club,8800 Essington Ave,PA,Philadelphia,19153,"Bars, Travel Services, Nightlife, Airlines, Airport Lounges, Hotels & Travel, Transportation",-75.2375623483,39.8806405139,3,0,24
mpVZG520RL-K1YeQi55ZPg,The Blarney Stone,3929 Sansom St,PA,Philadelphia,19104,"Burgers, American (Traditional), Karaoke, Pubs, Restaurants, Nightlife, Bars",-75.2009783,39.9548253,3.5,0,46
mQMbauPrkRVUTdNu3M3WTg,Fishtown Tavern,1301 Frankford Ave,PA,Philadelphia,19125,"Bars, Dive Bars, Nightlife",-75.1342774,39.970536,4,1,95
mQtH3YlGXdmxvsZ9y77YAA,United Club,8500 Essington Ave,PA,Philadelphia,19153,"Airports, Nightlife, Bars, Airport Lounges, Hotels & Travel",-75.2407378566,39.8765952655,2.5,1,55
mR-zdKpv2UVr94lRglEu2w,Eagle Bar,3653 Germantown Ave,PA,Philadelphia,19140,"Nightlife, Bars, Restaurants",-75.1504451,40.0089586,4.5,1,6
Mr9YZZhMTG7Xk3Cr4awxPQ,The Randy Goose,434 North 32nd St,PA,Philadelphia,19104,"Dive Bars, Nightlife, Sports Bars, Bars",-75.1886571,39.9629184,1.5,1,6
msQaMUQ6l2I6E_BzjGXeEw,Doc Watson's Pub,216 S 11th St,PA,Philadelphia,19107,"Dive Bars, Nightlife, Restaurants, Bars, Pubs",-75.1592326,39.9480983,3.5,0,24
mUdjeVjdsiOQMBK41x0Bow,Sancho Pistola's,19 W Girard Ave,PA,Philadelphia,19125,"Mexican, Nightlife, Restaurants, Cocktail Bars, Sports Bars, Bars",-75.1351413,39.9688395,4,1,358
muL0Op-fX17L39-i9L5Gsw,The WorkHorse,4201 Main St,PA,Philadelphia,19127,"Nightlife, Bars",-75.2202067,40.0237744,2,0,5
Mv2eEAuONsyKvJGGaVTIAw,Le Castagne,1920 Chestnut St,PA,Philadelphia,19103,"Lounges, Nightlife, Restaurants, Italian, Bars",-75.1728701,39.9518596,3.5,0,125
mVEqN8IPU-vCeKTXC5lsSQ,Kensington Pub,2116 E Tioga St,PA,Philadelphia,19134,"Nightlife, Pubs, Restaurants, American (Traditional), Bars, American (New)",-75.1025302,39.995567,5,1,9
MYoRNLb5chwjQe3c_k37Gg,Sean Thorntons Public House,2401 E Allegheny Ave,PA,Philadelphia,19134,"Food, Nightlife, Restaurants, Irish Pub, Bars, Irish, Pubs, Beer, Wine & Spirits, Event Planning & Services, Gastropubs, Caterers",-75.105553,39.988107,3.5,1,6
N_6lpdW1jhAx1EVcHJPK5g,Franky Bradley's,1320 Chancellor St,PA,Philadelphia,19107,"Music Venues, American (Traditional), Bars, Arts & Entertainment, Restaurants, Nightlife",-75.1630648523,39.9485357745,4,1,217
N_zgKDHop40kPOq_9Uz0Fg,His & Hers Restaurant & Bar,216 S St,PA,Philadelphia,19147,"American (Traditional), Turkish, Music Venues, Bars, Lounges, Arts & Entertainment, Nightlife, Pizza, Sports Bars, American (New), Italian, Hookah Bars, Restaurants",-75.14629,39.941124,3,1,99
n-iPn34tLaqnq-dI8m8Bkw,Howl At the Moon Philadelphia,258 S 15th St,PA,Philadelphia,19102,"Event Planning & Services, Music Venues, Dance Clubs, Venues & Event Spaces, Arts & Entertainment, Bars, Nightlife",-75.1664246,39.9477765,3,1,229
n1gQguBwqKGBHjCojEDAog,Sweeney's Station Saloon,13639 Philmont Ave,PA,Philadelphia,19116,"Music Venues, Arts & Entertainment, Dive Bars, Bars, Nightlife",-75.0113320249,40.1314616349,3.5,1,16
n2976VTltvlSwENZxYJoNQ,Reedy's Tavern,9245 Frankford Ave,PA,Philadelphia,19114,"Bars, Pubs, Nightlife, Restaurants, Irish",-75.0030852,40.0556168,3.5,1,15
N2j1caPRBMk34IEKqtGLSA,Bar 210,"211 W Rittenhouse Sq, Rittenhouse Hotel",PA,Philadelphia,19103,"Restaurants, Seafood, Bars, Wine Bars, Nightlife",-75.172932,39.949705,4.5,1,6
N2kFhCeHWw5B9nxjtkgotQ,Reale's Restaurant & Bar,7233 Frankford Ave,PA,Philadelphia,19135,"Sports Bars, American (Traditional), Nightlife, Restaurants, Seafood, Bars",-75.0412414,40.0361944,3.5,1,63
N2tq-0lhGucwixmXRHjE3w,Fine Palate,231 S 15th St,PA,Philadelphia,19102,"American (New), Nightlife, Restaurants, Bars",-75.1659843,39.9486585,3.5,0,116
N3HR10CFp-YWxhWuaxOekA,Ludwig's Garten,1315 Sansom St,PA,Philadelphia,19107,"Nightlife, Restaurants, German, Bars",-75.162518,39.950043,4,0,16
N3ZhDBulGhkuJnZ0ue109A,Liquid Room Restaurant & Bar,1361 N 2nd St,PA,Philadelphia,19122,"Italian, Bars, Restaurants, Latin American, Mediterranean, Nightlife, Spanish, American (New)",-75.1389466,39.9723048,3.5,0,26
n4alafw1npRmVXzfBLUGPQ,Nick's Roast Beef,2210 Cottman Ave,PA,Philadelphia,19149,"Restaurants, American (Traditional), Sports Bars, Sandwiches, Bars, Nightlife",-75.06233,40.048536,3,1,133
n5TNfoXg1i8wX5R3iY4WUA,Cinder Copper & Lace,1500 Locust St,PA,Philadelphia,19102,"Beer, Wine & Spirits, Beer Bar, Pizza, Restaurants, Italian, Nightlife, Bars, Salad, Food, Breakfast & Brunch",-75.1666254178,39.9482528775,3.5,0,161
n6GeIePXC0G3eS8UPGvloQ,Chops Restaurant & Bar,1701 John F Kennedy Blvd,PA,Philadelphia,19103,"Restaurants, Bars, Cocktail Bars, Steakhouses, Seafood, Nightlife, Venues & Event Spaces, Event Planning & Services, American (New), American (Traditional)",-75.168476,39.954782,3,1,99
